sentence_id,something,develops,something_first_index,something_last_index,develops_first_index,develops_last_index,sentence_text,answer
97785,I,appreciate,23,23,25,25,"Since I do n't have much of a lap right now , I usually use this at a table or other surface , I really appreciate the space underneath and the angle of the work surface when this sits on it 's side .",
97955,I,do admire,6,6,8,9,"I keep typing it , but I really do admire how the different authors collaborate to produce such a great series .",
97985,I,love,0,0,1,1,I love that it stops being red when its done charging and that it fits two sizes .,
98122,those,enjoy,10,10,12,12,"

 I recommend this book to Agatha Christie readers and those who enjoy spy / mystery novels .",
98129,I,enjoy his work a lot,0,0,8,12,I am a fan of this author and enjoy his work a lot I enjoyed this book another ...,
98154,you,will absolutely love,9,9,10,12,"If you 're over fifty and perhaps beyond , you will absolutely love this well made , well designed , well photographed A - list film .",
98230,I,LOVE,0,0,1,1,I LOVE IT THANK,
98233,I,LOVE,0,0,1,1,I LOVE IT THANK,
98249,I,love,0,0,1,1,"I love a shower with really good water pressure and I was concerned that these filters would decrease the water pressure , but I am so happy that this one did not affect the water pressure at all .",
98498,I,love,0,0,1,1,I love this series and have recommended it to all my ...,
98501,I,love,0,0,1,1,I love this series and have recommended it to all my friends .,
98586,her,win,17,17,19,19,"And although I repeatedly told myself she is seriously crazy in the head , I rooted for her to win .",
98607,I,love,0,0,6,6,I 'm a shoe freak and love this boot .,
98789,My kids,love,0,1,9,9,My kids ( 3 1/2 & 1 1/2 ) love them !,
98789,3 1/2,love,3,4,9,9,My kids ( 3 1/2 & 1 1/2 ) love them !,
98789,1 1/2,love,6,7,9,9,My kids ( 3 1/2 & 1 1/2 ) love them !,
98800,they,LOVE,8,8,9,9,3 of my 6 grandchildren have them and they LOVE them !,
98919,I,love,12,12,13,13,"Once you break it in though , it 's really comfortable and I love the look of it .",
98999,little moments,shine,6,7,9,9,"Most of the characters are given little moments to shine , but the main trio takes center stage .",
99017,I,do enjoy,0,0,1,2,I do enjoy the book,
99023,I,do enjoy,0,0,1,2,"I do enjoy the book , and would like to read more in the series , but honestly , the rape and assault stuff is almost too much for even me as someone who has n't experienced that stuff .",
99069,my desire,learn,17,18,20,20,I was drawn forward through the story not only by the barrenness of the world but by my desire to learn more of the mysterious Biologist .,
99071,We,learn,0,0,1,1,We learn about her as she learns about Area X and at the same time loses herself to its alien fungus .,
99201,I,shine,0,0,15,15,I go out at all times during the evening with my high powered light and shine it all around my property .,
99250,I,smile,0,0,5,5,I could n't help but smile .,
99308,You,'ll love,0,0,1,2,You 'll love to learn even more about the three brothers and their lovers !,
99389,I,enjoy,0,0,2,2,I really enjoy reading viking history .,
99515,you,love,3,3,4,4,"By the end you love her , and she grows and changes so much and really blossoms under Dillon 's patience and care .",
99554,I,love,0,0,1,1,"I love music , and some artist / bands can really make some great tracks .",
99635,Another Christie sleuth,love,0,2,4,4,Another Christie sleuth to love,
99871,Anyone,will enjoy,0,0,10,11,Anyone who loves historical romances set during the Viking period will enjoy this series .,
99976,I,love,0,0,2,2,I absolutely love these boots !,
100030,I,enjoy,4,4,5,5,"Fined it already , I enjoy these and once I start , it hard to stop until I 'm finish .",
100162,I,enjoy,0,0,2,2,"I usually enjoy Agatha Christie 's stories , but this one disappointed .",
100332,one daughters,love,8,9,10,10,"I have 3 iPads at home each got one daughters love it , this product is great buy it you will not retreat it .",
100344,I,enjoy,0,0,2,2,I really enjoy this story .,
100448,people,may enjoy,25,25,27,28,"Also if I may , I would suggest for New Trent to invest in other colors and designs other than the black and white for people who may enjoy something different , fun and crazy .",
100534,I,love,0,0,1,1,I love Mitch ! !,
100754,My kids,love,0,1,2,2,My kids love that they are big,
100759,My kids,love,0,1,2,2,My kids love that they are big .,
100880,they,love,11,11,12,12,The only real negatives seem to be that ( 1 ) they love to show smudges and ( 2 ) my wife 's Smart Feather case has broken after light use for only a year .,
100939,those,enjoy,13,13,15,15,"

 I can understand that certain people will like this film - especially those who enjoy small town "" crazies "" and director Robert Altman devotees .",
100948,I,love,3,3,4,4,"As much as I love Glenn Close and Julianne Moore , their characters I could not buy .",
100953,Altman,succeed,7,7,8,8,"If that was the point , then Altman succeed and it was wasted on me .",
100957,I,enjoy,0,0,1,1,I enjoy slower - paced films .,
100973,My sons,love,0,1,2,2,My sons love them all and my 4 yo son liked these so much that he learned all of their names literally in 5 minutes .,
101052,My dogs,love,0,1,2,2,My dogs love these .,
101208,I,love,0,0,1,1,"I love this , can cut at many angles",
101211,I,love,0,0,1,1,"I love this , can cut at many angles .",
101326,I,love,0,0,1,1,I love it .,
101601,you,enjoy,1,1,2,2,"If you enjoy deep stories , original and likable characters , and lots of replay value , the go for it .",
102193,fans of Dashiell Hammett,might appreciate,3,6,7,8,"I suspect that fans of Dashiell Hammett might appreciate it ; the frenetic pace of the book , as well as the cast of extraordinary but cliched characters was reminiscent of Hammett 's mysteries .",
102240,I,love,0,0,1,1,I love it ..,
102254,I,love,0,0,1,1,I love the idea and the look of this thing .,
102304,you,enjoy,1,1,2,2,If you enjoy zombie fiction this is a solid read .,
102324,We,can learn,0,0,2,3,We all can learn from this story and change our perspective on what happens when we resist God 's will and when we assuming the worst about others .,
102351,I,love,0,0,2,2,"I also love that in such a male - dominated society , the story is told from a woman 's perspective .",
102527,her,enjoy,37,37,39,39,"I had to put a towel over it until she got used to the idea of walking on a surface that moved a little under her weight , but it only took a day or two for her to enjoy the feeling .",
102571,I,love,0,0,1,1,I love the size of this bible and the original English vernacular and typeface with which the bible is published .,
102605,I,love,0,0,1,1,I love Superintendent Battle wish the author included him more in her works .,
102647,I,love,0,0,1,1,I love E. Davies 's love stories .,
102706,I,do appreciate,40,40,41,42,"It 's not enjoyable to read about , but I think it 's necessary to include in something like this where it seems that the realistic lives of women was a focus the story specifically meant to highlight , so I do appreciate it in the same way that I appreciate it when some those ghastly scenes are in Game of Thrones .",
102706,I,appreciate,49,49,50,50,"It 's not enjoyable to read about , but I think it 's necessary to include in something like this where it seems that the realistic lives of women was a focus the story specifically meant to highlight , so I do appreciate it in the same way that I appreciate it when some those ghastly scenes are in Game of Thrones .",
102711,it,appreciate,2,2,10,10,"Overall , it 's an outstanding book , especially if appreciate when the women in any given conflict are not overlooked or erased from whatever part of the story they were in .",
102838,I,love,0,0,1,1,I love the feel and size of this case and I carry it in my briefcase and use it all the time to back up important documents from the various computers I use as well as my smartphone and tablets .,
102859,I,love,0,0,1,1,I love this thing .,
102940,Summer,did not enjoy,0,0,1,3,Summer did not enjoy weddings in any way .,
102984,Kids,love,0,0,1,1,Kids love them .,
103006,I,love,0,0,1,1,"I love the color , but the stylus just does n't work as well as others I 've used .",
103021,I,love,0,0,1,1,I love these,
103239,I,Love,0,0,1,1,I Love it,
103589,I,appreciate,0,0,2,2,"I particularly appreciate the way the goddesses , gods and lesser beings are so present for the people of the time and something I have not seen so well written before .",
103629,Dogs,love,0,0,1,1,Dogs love them .,
103662,I,did appreciate,0,0,1,2,I did appreciate the locking function over the VF2 .  ,
103684,your dogs,will love,7,8,9,10,They get the dogs teeth clean and your dogs will love them .,
103764,they,enjoy,18,18,20,20,They are used to seeing birds at our feeders but this is so much nicer for them andt they really enjoy it .,
103771,I,love,2,2,3,3,"Also , I love that you can refill it without removing it from the window .",
103983,my dogs,enjoy,0,1,2,2,"my dogs enjoy these very much , even thought the product is stale , and hard .",
103986,they,enjoy,7,7,9,9,"I have 2 chihuahua 's , and they really enjoy these .",
104001,They,enjoy,0,0,4,4,"They really seem to enjoy the "" bone "" mentality , as well , they hide them , take them from room to room , to chew on .. 

",
104006,The dogs,enjoy,0,1,3,3,"The dogs still enjoy them , but I was clearly duped by the first new , fresh package , and have been getting stale old packages ever since , it 's a shame .",
104153,I,love,0,0,1,1,I love watching the birds out on my back porch everyday and so does my cat .,
104158,I,love,13,13,14,14,It holds the weight of 3 birds bouncing on it very well and I love looking out the window to see them eating from it .,
104159,they,would love,15,15,16,17,It 's a nice fun little thing to have especially if you have children as they would love to watch .,
104309,Our dogs,love,0,1,2,2,Our dogs love them and the results are as good as what ...,
104313,Our dogs,love,0,1,2,2,Our dogs love them and the results are as good as what we have seen from the other more expensive brands available .,
104324,My dogs,love,0,1,2,2,My dogs love it and these clean their teeth well .,
104334,I,love,0,0,1,1,I love this book as much as I loved all 13 others .,
104431,I,love,0,0,1,1,"I love the fact that all my knives , regardless of size or shape will fit in this one knife block .",
104506,Shaunti,love,1,1,5,5,well Shaunti and Dozer sure love em .,
104506,Dozer,love,3,3,5,5,well Shaunti and Dozer sure love em .,
104509,Shaunti,love,1,1,5,5,well Shaunti and Dozer sure love em .,
104509,Dozer,love,3,3,5,5,well Shaunti and Dozer sure love em .,
104521,The dogs,love,0,1,2,2,The dogs love it and it helps to keep their breath fresh ( well fresh for a dog ) .,
104528,Dogs,will love,0,0,1,2,Dogs will love these,
104892,I,love,9,9,10,10,"Now I 'll wear them all the time , I love how they look ! :D",
105060,Who,does n't love,0,0,1,3,Who does n't love GoldenEye and the once cutting edge graphics !,
105109,Dogs,love,0,0,1,1,Dogs love 'em .,
105142,I,love,0,0,2,2,I just love Jellycat stuffed animals .,
105179,I,enjoy,7,7,8,8,"It probably sounds pretty goofy , but I enjoy watching fish swim around !  ",
105313,Fans of Maclean 's other Arctic mysteries,love,0,6,22,22,Fans of Maclean 's other Arctic mysteries like ` Night Without End ' and ` Bear Island ' will find plenty to love here .,
105313,Night,love,9,9,22,22,Fans of Maclean 's other Arctic mysteries like ` Night Without End ' and ` Bear Island ' will find plenty to love here .,
105448,we,learn,6,6,7,7,"Because the subjects are human , we learn far too many details that make them as human as we are , and it often disappoints .",
